id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
9160607499292961268,TX,76021,ho4,-9197636040825759721,,0,false,false,1,30,2,0,34.0,debit,false
-6765134597022132314,TX,77339,ho4,-8821806866299118753,,0,true,false,1,30,1,0,53.0,debit,false
9020189221185281917,TX,75038,ho4,-8900235164271348906,,0,true,false,0,30,2,0,26.0,credit,false
4259358997940421389,TX,78722,ho4,-8939038391001347088,,0,false,false,1,30,1,0,22.0,credit,false
8264766708898385292,TX,77079,ho4,-9071520081671776113,,0,true,true,1,30,1,0,25.0,debit,false
1152628633353901913,TX,75034,ho4,-8931816950882106418,,0,true,false,1,30,1,0,22.0,debit,false
-4811921025363970906,TX,78705,ho4,-9003849917360667387,,0,false,false,1,30,1,0,21.0,debit,false
4377794568968355120,TX,77099,ho4,-9193104181014376116,,0,true,false,0,30,1,0,38.0,debit,false
-3921951891771598361,TX,78726,ho4,-9086510656094310780,,0,true,false,0,30,1,0,27.0,debit,false
-3870260253335996026,TX,77840,ho4,-8884279173596746730,,0,true,true,0,30,2,1,22.0,credit,false
-4791517207653653996,TX,76132,ho4,-9091766250131205824,,0,true,false,1,30,1,0,41.0,debit,false
-168048678809463189,TX,77023,ho4,-9070664872419325793,,0,true,false,1,20,1,0,21.0,credit,false
-6199805895064263529,TX,77429,ho4,-9007995798449363874,,0,true,false,0,30,3,0,30.0,debit,false
7403788500560360616,TX,77090,ho4,-9174834747771492124,,0,true,false,0,30,3,0,24.0,debit,false
-6061702409642343214,TX,75104,ho4,-8933521150727112351,,0,true,false,1,30,2,1,35.0,debit,false
3328455807557128061,TX,78229,ho4,-9165347785463772380,,0,true,true,1,30,2,1,29.0,debit,false
-2032804363645484562,TX,77388,ho4,-8888823019087497548,,0,true,true,1,30,3,1,29.0,debit,false
-6718468505832930412,TX,78758,ho4,-9060683103939395734,,0,true,true,1,30,1,0,32.0,credit,false
4669575184310824342,TX,78666,ho4,-9004720364853772581,,0,true,false,1,30,7,1,23.0,debit,false
-5293515244196440469,TX,76132,ho4,-9012091965836296973,,0,false,false,1,30,1,1,22.0,debit,false
-7501376180471420211,TX,77002,ho4,-8800208925336270448,,0,true,false,1,25,1,0,44.0,debit,false
-8527661522005605352,TX,75604,ho4,-8907961885305142603,,0,true,false,0,30,2,0,19.0,debit,false
-7225658299623477456,TX,76118,ho4,-9179799499411334208,,0,true,false,1,30,1,2,27.0,debit,false
7359810845425432337,TX,76039,ho4,-8899303646109815533,,0,true,false,0,30,1,0,27.0,debit,false
-7628581879828641013,TX,77058,ho4,-8934549065830138675,,0,false,false,1,10,1,2,36.0,debit,false
2902260684067571550,TX,75075,ho4,-8895041800152292069,,0,false,false,1,30,1,0,43.0,prepaid,false
1788708669943980841,TX,75074,ho4,-8990913431530523479,,0,true,false,1,30,1,0,56.0,debit,false
-9079144048780174836,TX,78258,ho4,-9023512854678642296,,0,false,false,1,30,2,0,23.0,debit,false
7428335054885053088,TX,75252,ho4,-8945607687822486447,,0,true,false,0,30,2,0,44.0,,false
1532480478715440802,TX,75007,ho4,-9149719065603478948,,0,false,false,0,30,1,0,36.0,debit,false
5213185087757277728,TX,75228,ho4,-8930329649699818621,,0,true,false,1,30,2,0,37.0,debit,false
9204056812194472724,TX,78232,ho4,-8906301092178626889,,0,true,false,1,30,1,0,25.0,debit,false
6185647621066711562,TX,75204,ho4,-8902932026238140292,,0,false,false,1,30,2,0,21.0,credit,false
-2510336695340914805,TX,77014,ho4,-9129679107302122866,,0,true,false,1,30,5,1,32.0,debit,false
-8887173179742071527,TX,78744,ho4,-8991582271087981641,,0,false,false,0,30,1,0,43.0,debit,false
3770002265965660113,TX,75040,ho4,-8806009285758403863,,0,true,false,1,30,1,0,30.0,debit,false
-1651870356192581396,TX,78741,ho4,-9076998041446919056,,0,true,false,1,30,1,0,21.0,debit,false
-6772518257310269577,TX,77063,ho4,-9113087536156810031,,0,true,true,0,30,1,0,38.0,debit,false
-7187856738603729013,TX,77054,ho4,-8868619722991336677,,0,false,false,1,25,1,0,24.0,debit,false
-3187976033811515276,TX,79707,ho4,-8940971125956950227,,0,false,false,1,30,1,0,23.0,debit,false
-2207552241205205584,TX,78130,ho4,-8882143163259618964,,0,true,false,0,30,1,0,41.0,debit,false
2096404488883098226,TX,78235,ho4,-8797830728363527050,,0,true,false,1,30,1,1,24.0,debit,false
2623431836693908344,TX,77055,ho4,-9001657053610753502,,0,true,true,0,30,1,0,34.0,debit,false
-7608364507689281761,TX,78704,ho4,-8852874996993673681,,0,true,false,1,30,1,0,24.0,credit,false
-934443225885023563,TX,77030,ho4,-8833575937058060108,,0,true,true,1,25,1,0,40.0,credit,false
-7590584034941023892,TX,77081,ho4,-8824226936208138789,,0,false,false,0,30,1,0,40.0,debit,false
5985328360508956332,TX,76705,ho4,-8985393743988762544,,0,true,true,0,30,6,0,35.0,debit,false
9049749310406492487,TX,78704,ho4,-8903843517679801217,,0,true,false,1,30,1,0,21.0,credit,false
2970529494094767568,TX,75287,ho4,-8970540362928520763,,0,false,false,1,30,2,0,42.0,credit,false
2923829869843108762,TX,75080,ho4,-9003360055994121130,,0,true,false,0,30,1,0,19.0,credit,false
-5036850432057589153,TX,76205,ho4,-9069216018276901219,,0,true,true,0,30,3,0,21.0,debit,false
2030979104671237013,TX,76039,ho4,-8978759204250949500,,0,true,false,0,30,1,0,40.0,credit,false
-1107911191104966285,TX,78666,ho4,-8923435749393885273,,0,true,false,1,30,2,0,21.0,debit,false
7865272807543101750,TX,75063,ho4,-8855623198293255137,,0,true,false,0,30,2,0,24.0,credit,false
-984000604912397493,TX,76132,ho4,-9163643383049251709,,0,true,true,1,30,1,1,26.0,debit,false
8779593866765855076,TX,77065,ho4,-8967174803071540293,,0,true,false,0,30,3,0,54.0,prepaid,false
-4415888343635447860,TX,75039,ho4,-8911725822240752152,,0,true,true,1,30,2,0,24.0,debit,false
5282149546916735503,TX,78641,ho4,-8830980989297639329,,0,true,false,0,30,3,0,25.0,credit,false
-7184902771036040658,TX,78753,ho4,-8880776267164157495,,0,true,false,0,30,1,1,31.0,debit,false
953725896448749859,TX,75201,ho4,-9215812543112005257,,0,true,false,1,30,2,0,22.0,credit,false
-68077488613524265,TX,75052,ho4,-9039879876828912328,,0,true,false,1,30,1,1,32.0,credit,false
-2780340616629154807,TX,75961,ho4,-9107377755761799810,,0,false,false,1,30,2,0,50.0,debit,false
-7511020401504323905,TX,78717,ho4,-8841347670396838393,,0,false,false,0,30,1,0,36.0,credit,false
8564436258212218751,TX,75050,ho4,-8906227604561538413,,0,true,false,0,30,1,0,55.0,debit,false
968668019560996283,TX,75082,ho4,-9089633291873578713,,0,true,false,1,30,1,0,24.0,debit,false
5977667777862835845,TX,78732,ho4,-9032741693175913532,,0,true,false,1,30,3,0,30.0,debit,false
-2857047624646131898,TX,77380,ho4,-8956244589023075819,,0,true,false,1,30,1,1,20.0,debit,false
-622318893649250065,TX,77081,ho4,-8846045175629136906,,0,false,false,0,30,1,0,25.0,debit,false
-4116919328241374201,TX,76205,ho4,-8998173165713475787,,0,true,false,1,30,3,0,22.0,debit,false
5585780218843911622,TX,75067,ho4,-8916770935134305903,,0,false,false,0,30,2,0,33.0,debit,false
6287109048022894492,TX,76109,ho4,-9207810096302741294,,0,true,false,1,30,1,2,26.0,debit,false
-7586780621373475985,TX,75074,ho4,-9019605475158577568,,0,true,false,1,30,1,0,24.0,debit,false
-2589564203725249078,TX,76120,ho4,-8926932693645261879,,0,true,false,0,30,1,1,20.0,debit,false
-2974110371934805792,TX,78729,ho4,-8881860012096570045,,0,true,false,0,30,2,3,24.0,debit,false
7290234528957137726,TX,75228,ho4,-9162903972577783776,,0,true,false,0,30,2,1,25.0,debit,false
-7079753440815657856,TX,78759,ho4,-8833795340546474007,,0,true,false,1,30,1,0,39.0,debit,false
-2300455854029070271,TX,78240,ho4,-8949734713057213968,,0,true,false,1,30,1,0,18.0,debit,false
-2322073747890191536,TX,75090,ho4,-8946885613421949227,,0,true,false,0,30,2,0,20.0,debit,false
266238072662839513,TX,76006,ho4,-8856157642476954814,,0,false,false,1,30,2,0,24.0,debit,false
5480394191717086089,TX,75214,ho4,-8956788140388703627,,0,true,false,0,30,2,0,29.0,credit,false
1410801537714524533,TX,75287,ho4,-9122693752766465762,,0,false,false,0,30,2,0,30.0,debit,false
-5101768862997997025,TX,77049,ho4,-9025862430417265722,,0,true,false,1,15,5,0,32.0,debit,false
6604226537465669228,TX,75219,ho4,-8902654085998220422,,0,true,false,1,30,2,0,30.0,debit,false
7558718151499626415,TX,77598,ho4,-8974326276461492962,,0,true,false,1,10,1,0,21.0,debit,false
4326830304830505672,TX,77304,ho4,-9203306976308852412,,0,true,true,0,30,2,0,29.0,debit,false
7629611476606551371,TX,77063,ho4,-9135142262479329955,,0,false,false,0,30,1,0,19.0,prepaid,false
8357388740395469373,TX,77521,ho4,-8814612816304233812,,0,true,false,0,5,2,0,22.0,debit,false
2722829800410914256,TX,78109,ho4,-8938088962328550020,,0,true,false,1,30,2,0,27.0,debit,false
-7835461376690716616,TX,77479,ho4,-8894094135299754848,,0,true,true,1,30,2,0,28.0,debit,false
8787269948540652627,TX,77073,ho4,-9200805161877907852,,0,true,true,1,30,3,0,46.0,debit,false
7670570798636396414,TX,79912,ho4,-8984292052310465182,,0,true,false,0,30,1,0,36.0,debit,false
8352429923457251956,TX,78723,ho4,-9206896643647081685,,0,true,false,0,30,1,0,32.0,debit,false
-2449524154887895279,TX,77414,ho4,-8912528837376067514,,0,true,false,1,20,4,0,45.0,debit,false
-2310354079704130994,TX,75061,ho4,-9138252639562695091,,0,true,false,1,30,2,0,24.0,debit,false
-1372335972349251380,TX,78741,ho4,-9204295838684209638,,0,true,false,0,30,1,1,26.0,debit,false
5222833409299403341,TX,75150,ho4,-9105349853847578766,,0,true,false,1,30,1,0,22.0,debit,false
3087026265919324952,TX,75287,ho4,-9209740637640154835,,0,false,false,0,30,2,0,22.0,debit,false
-600581040690404697,TX,75228,ho4,-9115839091981520012,,0,false,false,0,30,2,0,26.0,debit,false
4935232055652058218,TX,75703,ho4,-9001598009845082962,,0,false,false,1,30,2,0,20.0,debit,false
-9000085490661188204,TX,75243,ho4,-8978069124231090726,,0,true,false,0,30,2,2,29.0,debit,false
-7076552025547997978,TX,76010,ho4,-9075557046684625033,,0,true,true,0,30,2,1,44.0,debit,false
1706264323485210533,TX,77379,ho4,-9046237175605036229,,0,true,true,1,30,3,0,45.0,debit,false
-7600781509348590618,TX,75080,ho4,-8996695698639162127,,0,false,false,1,30,1,0,19.0,debit,false
7239669312576655165,TX,77065,ho4,-8881615509732264003,,0,false,false,1,30,3,0,35.0,debit,true
-3825435884977910228,TX,76179,ho4,-8830568498634886370,,0,true,false,1,30,1,0,26.0,debit,false
-2952077303898108101,TX,78704,ho4,-8811234935886416530,,0,true,false,1,30,1,0,30.0,debit,false
-2240911739169411728,TX,77379,ho4,-9083756016415124075,,0,false,false,0,30,3,0,29.0,debit,false
8388134128433168641,TX,75254,ho4,-8913423722797245310,,0,true,true,1,30,2,0,39.0,debit,false
1189976022356482702,TX,76120,ho4,-8838676278341915075,,0,false,false,1,30,1,0,27.0,debit,false
-8308222222344222950,TX,75034,ho4,-9058073440572768356,,0,true,false,1,30,1,0,24.0,debit,false
-4273275788842394254,TX,78240,ho4,-9052078787921222039,,0,true,false,0,30,2,0,23.0,debit,false
7993362246550210909,TX,76107,ho4,-8872326617288904953,,0,true,true,0,30,1,0,31.0,credit,false
-6619519922325698548,TX,76706,ho4,-8934391408705420778,,0,true,false,0,30,2,0,22.0,debit,false
8482434359138774584,TX,76205,ho4,-8899635964324491573,,0,true,false,0,30,2,0,20.0,debit,false
9174119680454763073,TX,78666,ho4,-9184667188914694362,,0,true,false,1,30,2,0,22.0,debit,false
399029137683519145,TX,79934,ho4,-8866321600831201034,,0,true,false,1,30,1,0,27.0,debit,false
-755131001596847491,TX,78258,ho4,-9041967382663885884,,0,true,false,1,30,1,0,37.0,debit,false
8886016337824612117,TX,75075,ho4,-8901647381268216279,,0,false,false,0,30,1,1,22.0,debit,false
1595626890374991927,TX,78704,ho4,-8931594153870077921,,0,true,false,1,30,1,0,42.0,prepaid,false
-2371630357191339641,TX,78259,ho4,-9057369134763098498,,0,true,true,0,30,2,0,25.0,debit,false
1504133723683984994,TX,75228,ho4,-9076375828058018426,,0,false,false,1,30,2,0,27.0,debit,false
-1203905149495931296,TX,77054,ho4,-8954096607949603032,,0,true,false,1,25,1,0,24.0,credit,false
2743759073767788594,TX,78741,ho4,-8895442172480072242,,0,true,false,0,30,1,0,56.0,debit,false
4020900784449587131,TX,78249,ho4,-9025433490924866626,,0,true,false,1,30,2,0,19.0,debit,false
852369532304777708,TX,78229,ho4,-8944450463469407761,,0,true,false,0,30,2,0,57.0,credit,false
-6492479229150971054,TX,77081,ho4,-9039975462101277044,,0,false,false,0,30,1,0,45.0,credit,false
-5400864227705297691,TX,78741,ho4,-8970993683442041217,,0,true,false,1,30,1,0,25.0,debit,false
5921520877921061340,TX,78745,ho4,-9123078969697054374,,0,false,false,1,30,1,0,25.0,debit,false
-6428329174939467755,TX,75067,ho4,-8826240216279885694,,0,true,false,0,30,2,0,35.0,debit,false
5974309689596567521,TX,75056,ho4,-9208174866835161730,,0,true,false,1,30,3,0,19.0,credit,false
-4081215896275062699,TX,76132,ho4,-9038794875720797512,,0,true,false,1,30,1,1,28.0,credit,false
-6034630126777975544,TX,76901,ho4,-8835107762935192202,,0,false,false,0,30,1,0,21.0,debit,false
-556224108202922704,TX,79765,ho4,-8896822895887944617,,0,false,false,1,30,2,1,,debit,false
3494498114862357404,TX,77042,ho4,-9047571398368445802,,0,true,false,1,30,1,1,27.0,debit,false
-2482795626792145402,TX,76013,ho4,-8825594613105745030,,0,true,false,1,30,1,0,22.0,debit,false
1355211980495828613,TX,77477,ho4,-8825697063201402305,,0,true,true,1,30,1,0,23.0,debit,false
-490414756863079600,TX,76543,ho4,-8896162150142949548,,0,true,false,0,30,1,0,50.0,debit,false
-4604832585760440048,TX,76022,ho4,-8830955097547621638,,0,true,false,1,30,2,2,21.0,debit,false
3468729862251155152,TX,78640,ho4,-8816258653642488712,,0,true,false,0,30,4,0,26.0,debit,false
-5707558248923837831,TX,76180,ho4,-8882678950935147611,,0,true,false,1,30,2,0,18.0,debit,false
2935181987987116644,TX,77073,ho4,-9034412117753849816,,0,true,false,1,30,3,0,19.0,debit,false
1369798137872116773,TX,78230,ho4,-8915783216038876804,,0,false,false,0,30,2,0,23.0,debit,false
4707796978087780260,TX,78249,ho4,-8936991257507232722,,0,true,false,0,30,1,0,38.0,credit,false
7720429748717692026,TX,79935,ho4,-8981367074112451212,,0,false,false,1,30,1,0,19.0,debit,false
4479606536735946565,TX,78702,ho4,-9037209270814861972,,0,false,false,1,30,1,0,21.0,credit,false
-8513373970023010285,TX,78757,ho4,-9178978921594469156,,0,false,false,0,30,1,1,30.0,debit,false
-2365010966325739546,TX,77494,ho4,-9017906710178025597,,0,true,true,0,30,3,0,35.0,debit,false
-7095603622269158554,TX,78602,ho4,-8910720556845282389,,0,false,false,0,30,4,0,21.0,debit,false
-7110687088963305480,TX,75052,ho4,-8972006142091538199,,0,true,false,0,30,1,1,50.0,debit,false
4812715496573804864,TX,77375,ho4,-9208444730233021855,,0,true,false,0,30,1,1,34.0,debit,false
1305042992065972619,TX,77380,ho4,-8906457642875638649,,0,true,true,1,30,1,0,45.0,debit,false
2412844946677216262,TX,75067,ho4,-9137529637937139780,,0,true,true,1,30,2,0,44.0,debit,false
-1720551062389901330,TX,79936,ho4,-9037222390238363044,,0,true,false,1,30,1,0,21.0,debit,false
7436617633761724855,TX,78751,ho4,-8946309554061239160,,0,true,false,1,30,1,0,28.0,credit,false
-7470872496488694170,TX,76504,ho4,-9221533201509606032,,0,true,false,1,30,3,0,19.0,debit,false
-5714650702530434516,TX,76010,ho4,-8984992481306162039,,0,false,false,0,30,1,0,47.0,debit,false
-8383862227824934700,TX,77063,ho4,-8876012003870133265,,0,true,false,1,30,1,0,29.0,debit,false
7146235366844219523,TX,75150,ho4,-9140766517832113536,,0,true,true,1,30,1,0,44.0,debit,false
269514873160843199,TX,77042,ho4,-9180606859460347263,,0,true,true,0,30,1,0,36.0,debit,false
1227124066108187484,TX,78741,ho4,-8949529925354298671,,0,true,false,0,30,1,0,25.0,debit,false
8030690681376957524,TX,77092,ho4,-8825106435332459588,,0,true,false,0,30,1,0,40.0,debit,false
-3414293357197901935,TX,77070,ho4,-9178452129526003804,,0,false,false,1,30,3,0,46.0,debit,false
1111053059020352722,TX,77061,ho4,-8857356316142427821,,0,true,true,1,20,1,0,37.0,debit,false
976782293549540753,TX,77566,ho4,-9153480602869939440,,0,true,false,1,10,4,0,35.0,debit,false
3518508309670251802,TX,75287,ho4,-9003936489364901974,,0,false,true,1,30,2,0,30.0,credit,false
-3078937107567342498,TX,78723,ho4,-9097389626239618700,,0,true,false,0,30,1,0,24.0,debit,false
5313772537838987683,TX,77023,ho4,-9070664872419325793,,0,true,false,1,20,1,1,20.0,credit,false
6411645331883144414,TX,75057,ho4,-8858216523045892109,,0,true,true,1,30,2,0,31.0,debit,false
1523231708348197406,TX,76706,ho4,-9134370066760183649,,0,true,false,0,30,2,0,33.0,credit,false
4751913669180747981,TX,76262,ho4,-8921116398970258331,,0,false,false,0,30,2,0,22.0,debit,false
6767742020090841601,TX,77063,ho4,-9194812620768479229,,0,false,false,0,30,1,0,36.0,credit,false
1754058489633715171,TX,78729,ho4,-8986815765085913522,,0,true,false,0,30,2,0,31.0,debit,false
-89532823150465870,TX,77304,ho4,-8823391369723524796,,0,false,false,1,30,2,0,39.0,debit,false
4740515313251744220,TX,76011,ho4,-9121087273939672470,,0,true,false,0,30,1,0,56.0,debit,false
-2676681699090202566,TX,78746,ho4,-9037188857986804121,,0,true,false,0,30,1,0,26.0,debit,false
-3115128897410012093,TX,75010,ho4,-9004970260323001576,,0,true,false,1,30,1,0,24.0,credit,false
-7554224066449841043,TX,79707,ho4,-8873791733227747261,,0,true,false,0,30,1,0,28.0,credit,false
7617269486866307244,TX,77024,ho4,-8890140948515365830,,0,true,false,1,30,1,2,25.0,debit,false
381946898028008157,TX,77055,ho4,-8827713638328279245,,0,true,false,0,30,1,0,35.0,debit,false
3199371658893169415,TX,78626,ho4,-8949142498111301159,,0,true,false,1,30,2,0,19.0,debit,false
-9026447205306152212,TX,75024,ho4,-9165109163035126859,,0,true,false,1,30,1,0,36.0,credit,false
-4631094866288172312,TX,75203,ho4,-8932319170783712686,,0,true,false,1,30,2,0,25.0,credit,false
5130685499613422166,TX,76137,ho4,-9093998345278550664,,0,false,false,0,30,1,0,33.0,debit,false
-3490684736059278981,TX,78726,ho4,-9047517971089269305,,0,true,false,1,30,1,0,23.0,debit,false
5110840994206900720,TX,77840,ho4,-9153659223818449175,,0,true,false,0,30,2,0,26.0,credit,false
5469677122333803917,TX,78666,ho4,-8942033191640166097,,0,true,true,1,30,2,0,19.0,debit,false
3414533197556426913,TX,77477,ho4,-8822106511415302812,,0,false,false,0,30,1,0,23.0,debit,false
-6945065939623617906,TX,77077,ho4,-9137285449180212066,,0,false,false,0,30,1,0,22.0,debit,false
7249846153194630905,TX,77904,ho4,-9212814204093330464,,0,true,false,1,20,2,0,39.0,prepaid,true
-5593530367672270040,TX,78756,ho4,-9136882079308789027,,0,false,false,0,30,1,0,26.0,prepaid,false
-3746884684889818973,TX,77057,ho4,-8818585430441694643,,0,false,false,0,30,1,0,31.0,debit,false
-7831128218688345656,TX,78041,ho4,-8993483015715874114,,0,true,false,1,30,3,0,23.0,debit,false
-1022167727954166031,TX,75230,ho4,-8879090905504177132,,0,false,false,0,30,2,0,29.0,debit,false
-5350441785751013745,TX,77058,ho4,-8934549065830138675,,0,true,false,1,10,1,3,37.0,debit,false
-2383125363759250633,TX,77082,ho4,-8878126575425384897,,0,false,false,1,30,1,0,19.0,debit,false
-5551322842709527997,TX,76116,ho4,-9142134513031050101,,0,true,true,0,30,1,0,38.0,credit,false
-6203524121867421074,TX,78758,ho4,-8930298152954488971,,0,true,false,1,30,1,1,26.0,debit,false
7945032591452392105,TX,75056,ho4,-8884537395410011668,,0,false,false,0,30,3,0,23.0,debit,false
6313551395563256704,TX,77901,ho4,-9044160989021546558,,0,true,false,0,25,2,0,41.0,debit,false
7690635498698163061,TX,77057,ho4,-8913424840757385499,,0,true,false,0,30,1,1,26.0,debit,false
-1038197525022311307,TX,77042,ho4,-9059110871663308411,,0,true,false,1,30,1,0,22.0,debit,false
-1048211344196110654,TX,76039,ho4,-8804568739435052501,,0,true,true,0,30,1,4,22.0,debit,false
-5140093463466711891,TX,79414,ho4,-9082248151281943527,,0,false,false,0,30,2,1,23.0,credit,false
3966355233521912688,TX,75050,ho4,-8962481547692369005,,0,false,false,0,30,1,0,24.0,debit,false
-5664472822961579951,TX,75082,ho4,-8864205052196264069,,0,true,false,0,30,1,1,54.0,debit,false
-8880160220502033783,TX,75207,ho4,-8855066916844308468,,0,false,false,0,30,2,0,27.0,debit,false
